engineload,coolant,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,fuel_consumption,fuel_level,fl_level,fuel_rate,fuel_economy,accelerator_pedal_pos,drivers_demand_engine_torque_percent,engine_torque_mode,adblue_level,part_of_day,date,time
45,3.09945E+12,42.6875,1083.75,60908640,1974.25,33,17959.5,14.4,52.56,12,1.518726506,45.2,34,1.098612289,52.32,Morning,02-03-2024,08:27:25
19,4.27819E+12,70.15625,753.375,60909568,1974.25,13,17960,16,58.4,3.45,3.059568673,0,0,0.693147181,52.32,Morning,02-03-2024,08:28:30
10,2.85266E+12,47.65625,750.625,60910728,1974.3,6,17960,19.6,71.54,1.35,3.589253299,0,0,0.693147181,52.32,Morning,02-03-2024,08:29:35
12,2.62288E+12,51.484375,744.875,60911684,1974.3,8,17960,17.2,62.78,2.05,3.262967463,0,0,0.693147181,52.26,Morning,02-03-2024,08:30:40
22,3.36429E+12,57.90625,1461.25,60912696,1974.3,18,17960.5,16.4,59.86,6.55,2.27766782,44.4,31,2.302585093,52.32,Morning,02-03-2024,08:31:45
47,3.36429E+12,51.328125,1298.75,60914644,1974.35,36,17960.5,15.6,56.94,12.45,1.633749379,49.6,37,1.098612289,52.32,Morning,02-03-2024,08:33:55
0,3.36429E+12,40.65625,1030.375,60918312,1974.45,0,17961,14.8,54.02,0,4.840242308,0,0,1.098612289,52.32,Morning,02-03-2024,08:38:14
16,3.36429E+12,34.28125,755.5,60918836,1974.45,11,17961,16.8,61.32,2.85,2.551792258,0,2,0.693147181,52.32,Morning,02-03-2024,08:39:18
9,3.09945E+12,50.859375,759.375,60922616,1974.5,6,17962,14.8,54.02,1.6,3.484360201,0,0,0.693147181,52.32,Morning,02-03-2024,08:43:38
28,3.36429E+12,44.265625,1122.75,60923356,1974.55,21,17962,16,58.4,8.2,1.857578888,33.2,21,1.098612289,52.32,Morning,02-03-2024,08:44:43
62,3.36429E+12,55.125,1383.5,60924272,1974.55,48,17962,10.4,37.96,19.75,1.323317127,60.8,48,1.098612289,52.32,Morning,02-03-2024,08:45:47
60,3.09945E+12,48.1875,1209.25,60925232,1974.55,46,17962.5,14.4,52.56,16.5,1.354545663,58.8,47,1.098612289,52.32,Morning,02-03-2024,08:46:52
44,3.36429E+12,45.21875,1142.375,60926256,1974.6,33,17962.5,11.6,42.34,12.35,1.532742466,45.2,34,1.098612289,52.308,Morning,02-03-2024,08:47:57
55,3.36429E+12,35.015625,879.5,60926880,1974.6,39,17962.5,14,51.1,9.75,1.513580719,54.8,45,2.302585093,52.308,Morning,02-03-2024,08:49:02
70,3.64826E+12,45.578125,1148.5,60927600,1974.65,54,17963,13.6,49.64,16.55,1.314437446,83.6,75,2.302585093,52.32,Morning,02-03-2024,08:50:06
46,3.64826E+12,47.5625,1193.25,60928352,1974.65,36,17963,12.8,46.72,12.45,1.563066695,47.6,36,1.098612289,52.32,Morning,02-03-2024,08:51:11
9,3.9525E+12,41.75,778.375,60928952,1974.65,6,17963,13.6,49.64,1.65,3.271379315,0,0,0.693147181,52.32,Morning,02-03-2024,08:52:15
38,3.64826E+12,44.515625,1112.75,60929796,1974.7,27,17963.5,13.6,49.64,11.1,1.602775145,40,27,1.098612289,52.32,Morning,02-03-2024,08:53:20
51,3.36429E+12,43.453125,1106.125,60930644,1974.7,37,17963.5,15.6,56.94,13.85,1.41943064,50,38,1.098612289,52.32,Morning,02-03-2024,08:54:25
47,3.9525E+12,46.546875,1174,60931464,1974.7,35,17963.5,14.4,52.56,10.45,1.687916875,47.6,35,1.098612289,52.32,Morning,02-03-2024,08:55:29
30,3.64826E+12,28.46875,734.125,60932208,1974.7,17,17963.5,16.4,59.86,4.75,1.951197489,0,0,0.693147181,52.32,Morning,02-03-2024,08:56:35
60,4.27819E+12,37.265625,935.25,60932724,1974.75,43,17964,12.8,46.72,13.8,1.30229691,54.8,44,1.098612289,52.32,Morning,02-03-2024,08:57:38
64,3.9525E+12,48.703125,1224.625,60933444,1974.75,49,17964,12,43.8,17.5,1.32539505,61.6,49,1.098612289,52.32,Morning,02-03-2024,08:58:43
12,3.64826E+12,8.1875,751.375,60934044,1974.75,8,17964,16.8,61.32,1.55,1.360074711,0,0,0.693147181,52.32,Morning,02-03-2024,08:59:47
25,2.40912E+12,26.4375,1248.75,60934176,1974.8,22,17964,13.2,48.18,7,1.547811818,32,22,1.098612289,52.26,Morning,02-03-2024,09:42:21
34,3.64826E+12,41.140625,1037.75,60934696,1974.8,21,17964.5,12.8,46.72,7.8,1.832893895,36.8,21,1.098612289,52.32,Morning,02-03-2024,09:43:26
35,3.36429E+12,40.078125,1006.375,60935424,1974.85,27,17964.5,14,51.1,8.35,1.748180309,37.6,27,1.098612289,52.32,Morning,02-03-2024,09:44:30
23,3.36429E+12,41.5625,759,60936104,1974.85,17,17964.5,16,58.4,4.35,2.359157374,0,0,0.693147181,52.32,Morning,02-03-2024,09:45:35
49,3.09945E+12,41.171875,1045.375,60936796,1974.9,37,17964.5,15.2,55.48,11.2,1.536531142,62.8,37,1.791759469,52.32,Morning,02-03-2024,09:46:40
25,3.09945E+12,40.375,751.25,60937568,1974.9,18,17965,15.6,56.94,4.7,2.255599979,0,0,0.693147181,52.32,Morning,02-03-2024,09:47:44
47,3.36429E+12,44.671875,1124.375,60938224,1974.9,37,17965,14.4,52.56,12.65,1.506245179,52,40,2.302585093,52.32,Morning,02-03-2024,09:48:49
24,3.09945E+12,35.140625,751,60939116,1974.95,18,17965,14,51.1,4.65,2.139376585,0,0,0.693147181,52.32,Morning,02-03-2024,09:49:53
9,3.64826E+12,56.65625,792.875,60940880,1974.95,6,17965.5,14.8,54.02,1.6,3.571401541,0,0,0.693147181,52.32,Morning,02-03-2024,09:52:03
33,3.36429E+12,50.0625,1267.25,60941728,1975,25,17965.5,14,51.1,9.6,1.826626263,38.4,25,1.098612289,52.32,Morning,02-03-2024,09:53:08
40,3.64826E+12,51.203125,1301.875,60942740,1975,31,17966,10.8,39.42,12.25,1.644744726,44,32,1.098612289,52.32,Morning,02-03-2024,09:54:13
9,3.36429E+12,50.46875,756.875,60943576,1975,6,17966,14.4,52.56,1.6,3.46494215,0,0,0.693147181,52.32,Morning,02-03-2024,09:55:17
38,3.64826E+12,49.796875,1260.375,60944480,1975.05,29,17966,14,51.1,12.2,1.622246136,42,29,1.098612289,52.32,Morning,02-03-2024,09:56:22
53,3.36429E+12,54.5,1378.875,60945364,1975.05,42,17966,12,43.8,16.65,1.449214135,69.6,56,2.302585093,52.32,Morning,02-03-2024,09:57:27
50,3.64826E+12,38.765625,1056.625,60946044,1975.1,36,17966.5,10.8,39.42,11.25,1.55195775,49.2,36,1.098612289,52.32,Morning,02-03-2024,09:58:31
0,3.64826E+12,54.953125,977.5,60947964,1975.1,0,17966.5,12.8,46.72,0,4.840242308,0,0,1.098612289,52.32,Morning,02-03-2024,10:00:41
19,3.64826E+12,46.53125,768.875,60951848,1975.2,13,17967.5,14.4,52.56,3.55,2.646977879,0,0,0.693147181,52.32,Morning,02-03-2024,10:05:00
75,3.64826E+12,47.921875,1201.875,60952600,1975.2,57,17967.5,11.2,40.88,20.55,1.198881727,69.2,57,1.098612289,52.312,Morning,02-03-2024,10:06:04
11,3.64826E+12,54.265625,838.625,60953364,1975.2,8,17967.5,13.2,48.18,2.15,3.247827647,0,0,0.693147181,52.32,Morning,02-03-2024,10:07:09
35,3.36429E+12,33.421875,1182.375,60954324,1975.25,35,17967.5,12.8,46.72,14,1.207092932,45.6,36,1.098612289,52.312,Morning,02-03-2024,10:08:13
19,3.64826E+12,45.8125,753.5,60955072,1975.25,13,17968,13.6,49.64,3.4,2.672396011,0,0,0.693147181,52.32,Morning,02-03-2024,10:09:18
47,3.36429E+12,42.5625,1107.375,60956600,1975.25,35,17968,12.4,45.26,10.3,1.631841312,47.2,36,2.302585093,52.32,Morning,02-03-2024,10:11:27
42,3.36429E+12,49.59375,1246.25,60957320,1975.3,39,17968,13.2,48.18,13.6,1.528939361,46.8,40,1.098612289,52.32,Morning,02-03-2024,10:12:32
7,3.64826E+12,47.71875,773.375,60958320,1975.3,12,17968.5,12.8,46.72,2.4,3.023848871,0,0,0.693147181,52.32,Morning,02-03-2024,10:13:37
33,3.64826E+12,41.921875,1058.25,60959020,1975.3,26,17968.5,13.2,48.18,9.55,1.680304028,35.6,26,1.098612289,52.32,Morning,02-03-2024,10:14:42
33,3.64826E+12,39.84375,1010.5,60959756,1975.35,27,17968.5,12.8,46.72,8.25,1.760346714,36,28,1.098612289,52.32,Morning,02-03-2024,10:15:46
82,3.64826E+12,24.796875,628.375,60960176,1975.35,52,17968.5,10.4,37.96,10.6,1.181655291,15.2,12,2.302585093,52.312,Morning,02-03-2024,10:16:50
24,3.9525E+12,28.984375,1037.5,60960768,1975.4,10,17969,11.6,42.34,4.6,2.006534771,32.4,11,1.098612289,52.32,Morning,02-03-2024,10:18:58
28,3.9525E+12,38.1875,970.5,60961324,1975.4,19,17969,12,43.8,5.55,2.058969742,30.4,20,1.098612289,52.32,Morning,02-03-2024,10:20:02
38,3.9525E+12,32.765625,825.25,60962320,1975.45,27,17969.5,12.8,46.72,6.75,1.768042943,0,0,0.693147181,52.32,Morning,02-03-2024,10:22:11
17,4.62657E+12,19.640625,779.625,60962764,1975.45,10,17969.5,9.6,35.04,2.8,2.114701223,0,0,0.693147181,52.32,Morning,02-03-2024,10:23:15
63,5.39667E+12,47.796875,1196.5,60963324,1975.5,47,17969.5,12,43.8,16.85,1.335206625,59.6,47,1.098612289,52.32,Morning,02-03-2024,10:24:19
76,4.99894E+12,36.265625,782,60963976,1975.5,6,17970,15.2,55.48,1.55,3.228207152,64.8,0,0.693147181,52.32,Morning,02-03-2024,10:25:23
64,6.27393E+12,41.015625,1024.5,60964408,1975.55,57,17970,11.2,40.88,17.45,1.1894142,58.4,58,2.302585093,52.312,Morning,02-03-2024,10:26:27
15,4.99894E+12,42,1090.625,60964904,1975.55,13,17970,10.4,37.96,4.65,2.325179506,49.2,38,2.302585093,52.32,Morning,02-03-2024,10:27:31
41,5.82118E+12,33.640625,1189.375,60965488,1975.55,32,17970,12,43.8,12.05,1.322276531,89.2,75,2.302585093,52.32,Morning,02-03-2024,10:28:36
17,6.27393E+12,22.484375,800.375,60966116,1975.6,16,17970.5,12,43.8,2.45,2.300238592,18,23,2.302585093,52.32,Morning,02-03-2024,10:29:40
0,4.62657E+12,34.75,862.375,60967444,1975.6,0,17970.5,13.2,48.18,0,4.840242308,0,0,0.693147181,52.32,Morning,02-03-2024,10:31:48
50,5.39667E+12,59.921875,1504.125,60967976,1975.65,39,17971,12.8,46.72,17.95,1.459704545,72.4,60,2.302585093,52.32,Morning,02-03-2024,10:32:53
62,5.39667E+12,60.0625,1515.75,60968836,1975.65,49,17971,11.2,40.88,22.6,1.290007142,62,50,2.772588722,52.304,Morning,02-03-2024,10:33:58
9,4.62657E+12,42.4375,750.125,60970800,1975.7,6,17971.5,11.6,42.34,1.6,3.313262305,0,0,0.693147181,52.32,Morning,02-03-2024,10:36:08
9,4.99894E+12,55,775.25,60971592,1975.7,6,17971.5,12.8,46.72,1.55,3.568431753,0,0,0.693147181,52.32,Morning,02-03-2024,10:37:13
41,3.9525E+12,56.75,1435.875,60972724,1975.75,32,17972,10,36.5,15.3,1.544482643,46.4,33,1.098612289,52.32,Morning,02-03-2024,10:38:18
52,3.64826E+12,48.4375,1212.75,60973656,1975.75,38,17972,11.6,42.34,13.5,1.516585641,51.6,39,1.098612289,52.32,Morning,02-03-2024,10:39:23
67,4.27819E+12,39.828125,1004.125,60974420,1975.75,48,17972,7.6,27.74,15.75,1.256661616,60.8,48,1.098612289,52.32,Morning,02-03-2024,10:40:28
9,5.39667E+12,41.40625,765.75,60975208,1975.8,6,17972.5,8,29.2,1.6,3.272786798,0,0,0.693147181,52.32,Morning,02-03-2024,10:41:32
62,4.62657E+12,61.984375,1561.25,60976184,1975.8,49,17972.5,11.2,40.88,22.6,1.316533909,96,78,2.772588722,52.304,Morning,02-03-2024,10:42:37
0,4.62657E+12,49.15625,1245,60977020,1975.8,0,17973,12,43.8,0,4.840242308,0,0,1.098612289,52.32,Morning,02-03-2024,10:43:42
11,3.9525E+12,3.125,748.5,60977464,1975.85,7,17973,12,43.8,1.95,0.962100268,0,0,0.693147181,52.312,Morning,02-03-2024,10:44:45
70,4.99894E+12,52.484375,1325.5,60977880,1975.85,53,17973,10.4,37.96,22.4,1.202409082,66.8,54,1.098612289,52.296,Morning,02-03-2024,10:45:50
60,4.62657E+12,12.03125,717.125,60978656,1975.85,39,17973,9.6,35.04,9.45,0.760185029,13.2,18,0.693147181,52.312,Morning,02-03-2024,10:46:54
12,5.82118E+12,10.140625,789.125,60979160,1975.9,7,17973.5,8.8,32.12,2.05,1.795333807,0,0,0.693147181,52.32,Morning,02-03-2024,10:47:58
60,2.85266E+12,28.390625,971.875,60979480,1975.9,43,17973.5,8.4,30.66,13.95,1.089455897,58.8,47,2.302585093,52.312,Morning,02-03-2024,10:49:02
77,2.85266E+12,23.09375,785.625,60980076,1975.95,50,17973.5,8.4,30.66,13.25,0.994408511,96,64,2.302585093,52.312,Morning,02-03-2024,10:50:07
19,3.36429E+12,14.3125,602.625,60980964,1975.95,35,17974,7.6,27.74,5.65,1.219284657,0,0,2.302585093,52.312,Morning,02-03-2024,10:52:15
51,3.9525E+12,26.609375,1247,60981404,1976,39,17974,7.2,26.28,13.55,1.06619133,81.2,69,2.302585093,52.312,Morning,02-03-2024,10:53:19
74,3.9525E+12,26.65625,906.25,60981696,1976,49,17974,8.4,30.66,16.35,0.952351419,84.4,71,2.302585093,52.312,Morning,02-03-2024,10:54:23
28,4.27819E+12,8.9375,1214.875,60982404,1976,27,17974,16.4,59.86,8.85,1.120506257,46,32,2.302585093,52.312,Morning,02-03-2024,10:55:28
17,4.62657E+12,13.703125,880.125,60983020,1976.05,19,17974.5,9.2,33.58,5.4,1.262757485,24.8,19,1.098612289,52.32,Morning,02-03-2024,10:56:32
32,4.99894E+12,15.125,704.5,60983488,1976.05,21,17974.5,6.8,24.82,4.2,1.502339777,86.8,63,2.302585093,52.32,Morning,02-03-2024,10:57:36
9,5.39667E+12,8.25,791.125,60984072,1976.05,6,17974.5,18.4,67.16,1.55,2.1893814,0,0,0.693147181,52.32,Morning,02-03-2024,10:58:40
15,5.39667E+12,9.625,820.25,60984380,1976.1,6,17975,15.2,55.48,2.3,1.79663042,0,0,0.693147181,52.32,Morning,02-03-2024,10:59:44
48,5.39667E+12,46.9375,1246,60984976,1976.1,38,17975,11.6,42.34,12.05,1.58452066,58.8,46,2.302585093,52.32,Morning,02-03-2024,11:00:48
0,4.62657E+12,33.6875,856.875,60985840,1976.15,3,17975,11.2,40.88,0,4.840242308,0,4,1.098612289,52.32,Morning,02-03-2024,11:01:53
0,4.99894E+12,35.4375,917.625,60986464,1976.15,8,17975.5,8.4,30.66,1.65,3.118019019,0,22,2.302585093,52.32,Morning,02-03-2024,11:02:57
44,4.99894E+12,51.578125,1306.75,60987272,1976.15,34,17975.5,4,14.6,14.35,1.524271429,69.6,52,2.302585093,52.32,Morning,02-03-2024,11:04:02
9,4.99894E+12,53.828125,749.75,60988216,1976.2,6,17975.5,11.2,40.88,1.6,3.542599717,0,0,0.693147181,52.32,Morning,02-03-2024,11:05:07
13,4.62657E+12,3.5625,749.25,60988960,1976.2,7,17976,14,51.1,2.15,1.072893751,0,0,0.693147181,52.312,Morning,02-03-2024,11:06:11
39,4.99894E+12,41.03125,1034.875,60989336,1976.2,31,17976,10,36.5,9.6,1.648508384,41.2,32,1.098612289,52.32,Morning,02-03-2024,11:07:15
38,4.27819E+12,42.03125,1102.5,60990044,1976.25,32,17976,10,36.5,9.65,1.702259179,41.6,33,1.098612289,52.32,Morning,02-03-2024,11:08:20
33,4.27819E+12,42.9375,1085.5,60990840,1976.25,25,17976.5,8,29.2,8.7,1.764369533,37.2,25,1.098612289,52.32,Morning,02-03-2024,11:09:24
67,4.27819E+12,34.390625,1177.875,60991356,1976.25,51,17976.5,6.8,24.82,18.4,1.036847694,72.8,60,2.302585093,52.312,Morning,02-03-2024,11:10:29
37,3.9525E+12,19.046875,1235.5,60992016,1976.3,28,17976.5,8.8,32.12,12.2,0.92716887,53.6,37,2.302585093,52.312,Morning,02-03-2024,11:11:33
0,4.99894E+12,36.21875,1067,60992380,1976.3,0,17976.5,7.2,26.28,0,4.840242308,0,0,1.098612289,52.32,Morning,02-03-2024,11:12:37
0,4.99894E+12,36.390625,920.5,60993128,1976.35,0,17977,10,36.5,0,4.840242308,0,0,1.098612289,52.32,Morning,02-03-2024,11:13:42
33,4.99894E+12,41.140625,1066.625,60993768,1976.35,21,17977,9.2,33.58,7,1.942836229,36,22,1.098612289,52.32,Morning,02-03-2024,11:14:47
57,4.99894E+12,31.796875,1075.25,60994256,1976.35,50,17977,6.4,23.36,16.8,1.05196824,53.2,51,1.098612289,52.312,Morning,02-03-2024,11:15:51
48,3.9525E+12,16.3125,768.125,60994780,1976.4,31,17977.5,8.4,30.66,7.25,1.16717103,40,31,1.098612289,52.312,Morning,02-03-2024,11:26:27
57,4.99894E+12,8.203125,699.125,60994936,1976.4,40,17977.5,9.2,33.58,7.95,0.65533173,20,17,0.693147181,52.312,Morning,02-03-2024,11:27:31
26,5.39667E+12,0.390625,743.375,60995044,1976.45,18,17977.5,10,36.5,3.5,0.37371641,0,0,0.693147181,52.312,Morning,02-03-2024,11:28:34
34,5.82977E+11,2.671875,742.25,60995088,1976.45,23,17977.5,6.4,23.36,5.8,0.389716751,0,0,0.693147181,52.252,Afternoon,02-03-2024,13:48:35
24,8.76389E+11,2.796875,754.375,60995116,1976.45,16,17977.5,8.8,32.12,4.1,0.54500059,0,0,0.693147181,52.252,Afternoon,02-03-2024,13:49:38
27,1.28796E+12,1.90625,747.75,60995116,1976.5,20,17977.5,9.6,35.04,5.05,0.15860503,0,0,0.693147181,52.252,Afternoon,02-03-2024,13:50:41
31,2.02596E+12,11.25,759,60995272,1976.55,20,17978,8.8,32.12,3.85,1.376973708,0,0,0.693147181,52.26,Afternoon,02-03-2024,13:54:59
16,2.62288E+12,3.765625,793.125,60995460,1976.55,9,17978,11.6,42.34,2.3,1.096657245,0,0,0.693147181,52.252,Afternoon,02-03-2024,13:58:31
44,3.64826E+12,3.421875,742,60995552,1976.6,28,17978,6.8,24.82,5.55,0.184922338,24.8,18,0.693147181,52.312,Afternoon,02-03-2024,14:04:06
23,3.09945E+12,11.375,782,60995676,1976.6,14,17978,10,36.5,3.85,1.449214135,0,0,0.693147181,52.32,Afternoon,02-03-2024,14:05:09
20,3.09945E+12,1.703125,757.375,60995800,1976.65,13,17978.5,11.2,40.88,3.1,0.478270148,0,0,0.693147181,52.312,Afternoon,02-03-2024,14:07:16
28,2.85266E+12,0.171875,749.375,60995800,1976.65,20,17978.5,10,36.5,5.05,0.31275571,0,0,0.693147181,52.312,Afternoon,02-03-2024,14:08:19
26,1.28796E+12,0,753,60995836,1976.7,18,17978.5,11.6,42.34,4.85,0,0,0,0.693147181,52.252,Afternoon,02-03-2024,15:02:04
23,2.02596E+12,3.859375,771.5,60995836,1976.7,16,17978.5,9.6,35.04,4.15,0.703832093,0,0,0.693147181,52.252,Afternoon,02-03-2024,15:03:07
23,7.93236E+11,1.515625,770.25,60995836,1976.75,16,17978.5,10.4,37.96,4.3,0.131576358,0,7,0.693147181,52.252,Afternoon,02-03-2024,15:56:23
23,1.41348E+12,8.1875,752.125,60996004,1976.8,17,17979,11.2,40.88,4.45,1.186437129,0,0,0.693147181,52.252,Afternoon,02-03-2024,16:01:11
26,2.21045E+12,0,750.75,60996072,1976.8,19,17979,8.4,30.66,3.65,0,0,0,0.693147181,52.252,Afternoon,02-03-2024,16:04:48
0,3.36429E+12,5.296875,1010.5,60996084,1976.8,0,17979,8,29.2,0,4.840242308,0,0,1.098612289,52.32,Afternoon,02-03-2024,16:05:51
24,3.36429E+12,3.65625,752.125,60996100,1976.85,17,17979,11.2,40.88,4.55,0.603290851,0,0,0.693147181,52.312,Afternoon,02-03-2024,16:06:54
89,3.36429E+12,8.703125,772.375,60996504,1976.9,56,17979.5,10.4,37.96,16.05,0.417115709,37.6,22,0.693147181,52.312,Afternoon,02-03-2024,16:19:48
96,3.09945E+12,2.578125,766.25,60996536,1976.9,62,17979.5,6.4,23.36,16.65,0.071593653,60.8,47,2.302585093,52.312,Afternoon,02-03-2024,16:20:51
45,2.85266E+12,20.578125,1293.125,60996820,1976.95,36,17980,9.6,35.04,14.15,0.886153617,48.8,36,1.098612289,52.312,Afternoon,02-03-2024,16:21:55
23,3.36429E+12,3.765625,749.5,60997044,1976.95,15,17980,9.6,35.04,4.05,0.625478753,0,0,0.693147181,52.312,Afternoon,02-03-2024,16:22:58
25,7.16929E+11,2.984375,749.25,60997104,1976.95,18,17980,11.6,42.34,3.5,0.748241811,0,0,0.693147181,52.252,Afternoon,02-03-2024,17:44:51
25,1.41348E+12,0,749.75,60997104,1976.95,18,17980,10,36.5,4.8,0,0,0,0.693147181,52.252,Afternoon,02-03-2024,17:45:54
25,2.21045E+12,0,750,60997104,1977,18,17980,10,36.5,4.8,0,0,0,0.693147181,52.252,Afternoon,02-03-2024,17:46:57
73,4.27819E+12,32.640625,1125.75,60997380,1977,52,17980.5,11.6,42.34,20.65,0.940220868,67.2,52,1.098612289,52.312,Afternoon,02-03-2024,17:48:00
71,3.64826E+12,23.234375,1502.125,60997820,1977,56,17980.5,10.4,37.96,26.5,0.623386729,95.6,78,2.772588722,52.296,Afternoon,02-03-2024,17:49:04
67,4.27819E+12,51.765625,1303.375,60998500,1977.05,47,17981,8.8,32.12,17.95,1.353537103,63.2,47,1.098612289,52.32,Afternoon,02-03-2024,17:50:09
12,3.09945E+12,46.75,749.25,60999560,1977.05,8,17981,10.4,37.96,2.2,3.089709884,0,0,0.693147181,52.32,Afternoon,02-03-2024,17:51:14
99,3.9525E+12,21.453125,1027.5,60999960,1977.1,75,17981,8.4,30.66,21.8,0.681359225,100,76,2.302585093,52.296,Afternoon,02-03-2024,17:52:18
12,5.39667E+12,0,746.75,61000264,1977.1,8,17981.5,12,43.8,2.1,0,0,0,0.693147181,52.312,Afternoon,02-03-2024,17:53:22
69,5.39667E+12,39.984375,1378.375,61001076,1977.15,53,17982,10,36.5,22.15,1.022900467,88,77,2.772588722,52.296,Afternoon,02-03-2024,17:55:31
10,4.27819E+12,56.9375,757.375,61001952,1977.15,6,17982,9.2,33.58,1.7,3.524060087,0,0,0.693147181,52.32,Afternoon,02-03-2024,17:56:36
28,3.9525E+12,7.96875,732.625,61003424,1977.2,18,17982.5,8.4,30.66,5.05,0.953104705,0,0,0.693147181,52.312,Afternoon,02-03-2024,17:58:45
16,2.85266E+12,0.046875,742.25,61003448,1977.25,10,17982.5,11.2,40.88,2.05,0.700929321,0,0,0.693147181,52.312,Evening,02-03-2024,18:14:14
26,2.40912E+12,0,750.25,61003448,1977.25,19,17982.5,24,87.6,4.85,0,0,0,0.693147181,52.252,Evening,02-03-2024,18:23:41
25,3.36429E+12,0,749.5,61003448,1977.25,18,17982.5,24,87.6,4.7,0,0,0,0.693147181,52.312,Evening,02-03-2024,18:24:45
20,3.64826E+12,3.34375,771.625,61003460,1977.25,15,17983,22.8,83.22,3.6,0.674418183,0,0,0.693147181,52.312,Evening,02-03-2024,18:25:48
44,3.9525E+12,6.625,1425,61003464,1977.3,32,17983,24.4,89.06,13.1,0.372371423,48,33,1.098612289,52.312,Evening,02-03-2024,18:26:51
83,4.99894E+12,47.21875,1190,61004072,1977.3,63,17983,23.6,86.14,22.95,1.112191539,89.2,76,2.772588722,52.296,Evening,02-03-2024,18:27:55
12,3.9525E+12,43.890625,759.5,61004904,1977.35,8,17983.5,23.2,84.68,2.2,3.036116684,0,0,0.693147181,52.32,Evening,02-03-2024,18:29:00
10,3.36429E+12,41.15625,754.5,61005796,1977.35,6,17983.5,25.6,93.44,1.75,3.203444898,0,0,0.693147181,52.32,Evening,02-03-2024,18:30:05
62,3.64826E+12,47.578125,1200.25,61006516,1977.35,49,17984,22.4,81.76,17,1.328503848,60,50,1.098612289,52.32,Evening,02-03-2024,18:31:10
10,2.85266E+12,40.609375,751.25,61007436,1977.4,6,17984,24,87.6,1.85,3.160236541,0,0,0.693147181,52.32,Evening,02-03-2024,18:32:14
22,3.64826E+12,35.609375,1201.125,61007896,1977.4,2,17984,24.8,90.52,2.9,2.558316834,26.4,4,1.098612289,52.32,Evening,02-03-2024,18:33:19
88,4.27819E+12,23.90625,1131,61008296,1977.4,66,17984.5,22,80.3,24.95,0.663412582,84.4,74,2.772588722,52.296,Evening,02-03-2024,18:34:23
72,6.27393E+12,38.6875,963.25,61008808,1977.45,44,17984.5,22,80.3,14.95,1.274292927,62.8,45,1.098612289,52.32,Evening,02-03-2024,18:35:27
0,6.27393E+12,37.609375,857,61009380,1977.45,0,17985,26.4,96.36,0,4.840242308,0,0,0.693147181,52.32,Evening,02-03-2024,18:36:31
88,6.75649E+12,45.640625,1146.25,61009936,1977.5,68,17985,24,87.6,25.15,1.027804163,79.2,68,1.098612289,52.296,Evening,02-03-2024,18:37:35
96,6.75649E+12,17.171875,1102.375,61010404,1977.5,70,17985.5,23.2,84.68,21.8,0.572919754,97.6,76,2.772588722,52.296,Evening,02-03-2024,18:38:39
100,5.82118E+12,27.203125,1303.5,61010764,1977.5,78,17985.5,23.2,84.68,30.5,0.641031179,99.6,78,2.302585093,52.296,Evening,02-03-2024,18:39:43
100,7.27045E+12,29.90625,1032.125,61011240,1977.55,75,17986,22.4,81.76,21.8,0.860877129,89.2,76,2.302585093,52.296,Evening,02-03-2024,18:40:47
100,4.27819E+12,25.65625,886.375,61011684,1977.55,70,17986.5,22,80.3,17.4,0.904502766,100,70,2.302585093,52.312,Evening,02-03-2024,18:41:51
100,3.09945E+12,16.46875,787.625,61012364,1977.55,64,17986.5,22.8,83.22,17.4,0.678390383,100,64,2.302585093,52.312,Evening,02-03-2024,18:42:55
10,3.36429E+12,7.984375,753.125,61012728,1977.6,6,17987,26,94.9,1.75,1.790130543,0,0,0.693147181,52.32,Evening,02-03-2024,18:43:59
0,3.36429E+12,35.140625,1447.5,61012960,1977.6,0,17987,23.2,84.68,0,4.840242308,0,0,1.098612289,52.32,Evening,02-03-2024,18:45:03
79,4.62657E+12,48.390625,1218.375,61013676,1977.6,61,17987.5,22.4,81.76,22,1.158623985,76,64,2.772588722,52.296,Evening,02-03-2024,18:46:07
12,4.62657E+12,22.015625,753.375,61014408,1977.65,8,17987.5,25.6,93.44,1.65,2.711300114,0,0,0.693147181,52.32,Evening,02-03-2024,18:47:12
70,6.75649E+12,28.828125,1385.75,61014656,1977.65,54,17988,20.8,75.92,22.55,0.82215173,100,78,2.772588722,52.296,Evening,02-03-2024,18:48:15
76,5.82118E+12,50.15625,1262.375,61015324,1977.65,57,17988,22.8,83.22,24.35,1.113475252,78,67,2.772588722,52.296,Evening,02-03-2024,18:49:19
11,4.99894E+12,56.796875,930.625,61016300,1977.7,0,17988.5,23.2,84.68,0,4.840242308,0,0,1.098612289,52.32,Evening,02-03-2024,18:50:24
85,6.27393E+12,47.1875,1124.375,61017104,1977.7,65,17988.5,22,80.3,22.65,1.117955268,92.8,76,2.772588722,52.296,Evening,02-03-2024,18:51:29
